이름,구단,연도,WAR,승리기여율,이닝,볼삼비,삼진율,ERA,ERA+,FIP,FIP+,WHIP,WPA
알칸타라,두산,2020,8.31,0.6451612903225806,198.2,6.046511627906977,0.9182643794147326,2.54,182.6,3.1,149.7,1.03,4.35
미란다,두산,2021,7.09,0.5,173.2,3.565768621236133,1.2990762124711317,2.33,185.0,2.67,161.1,1.14,3.27
린드블럼,두산,2019,6.86,0.6666666666666666,194.2,6.494845360824742,0.9732234809474768,2.5,164.4,2.87,141.5,1.0,4.44
린드블럼,두산,2018,6.81,0.5769230769230769,168.2,4.120734908136483,0.9334126040428062,2.88,175.4,4.02,125.2,1.07,2.06
최원준,두산,2021,4.13,0.4137931034482758,158.1,3.045822102425876,0.7147375079063883,3.3,130.8,4.01,107.1,1.24,1.17
후랭코프,두산,2018,4.12,0.6428571428571429,149.1,2.4319419237749544,0.8987256874580819,3.74,135.3,4.61,110.0,1.16,1.18
로켓,두산,2021,4.1,0.4285714285714285,124.0,2.660332541567696,0.9032258064516128,2.98,144.9,3.33,130.9,1.4,1.0
이용찬,두산,2018,3.91,0.625,144.0,2.825484764542936,0.7083333333333334,3.63,139.4,4.56,110.8,1.3,0.45
유희관,두산,2019,3.55,0.4074074074074074,166.1,1.520190023752969,0.3853100541842263,3.25,126.5,4.02,102.3,1.28,1.7
플렉센,두산,2020,3.51,0.3809523809523809,116.2,4.385382059800664,1.135972461273666,3.01,154.0,2.73,169.7,1.09,1.01
최원준,두산,2020,3.08,0.0,123.0,2.678062678062678,0.7642276422764228,3.8,121.8,4.64,99.0,1.37,0.8
이영하,두산,2019,3.03,0.6296296296296297,163.1,1.4729950900163666,0.5518087063151441,3.64,112.9,3.99,103.4,1.28,3.13
함덕주,두산,2018,2.95,0.4838709677419355,67.0,2.0215633423180592,1.1194029850746268,2.96,171.0,4.07,124.8,1.42,1.58
홍건희,두산,2021,2.92,0.3076923076923077,74.1,3.025830258302583,1.106612685560054,2.78,154.9,2.74,158.9,1.24,0.6
후랭코프,두산,2019,2.59,0.4090909090909091,117.1,3.687707641196013,0.9479077711357814,3.61,113.9,3.14,130.4,1.19,0.48
정철원,두산,2022,2.51,0.4482758620689655,72.2,1.800766283524904,0.6509695290858726,3.1,128.5,3.83,104.6,1.18,1.1
김강률,두산,2021,2.49,0.48,51.2,1.6334661354581672,0.80078125,2.09,206.4,3.53,124.0,1.53,1.8
곽빈,두산,2022,2.36,0.2962962962962963,147.2,2.2961730449251245,0.9375,3.78,105.3,4.04,98.3,1.38,0.45
이영하,두산,2020,2.02,0.2608695652173913,132.0,1.2859304084720122,0.6439393939393939,4.64,99.9,4.7,99.1,1.62,-1.97
박치국,두산,2018,1.72,0.2985074626865671,67.0,3.9735099337748343,0.8955223880597015,3.63,139.4,3.91,129.6,1.42,0.27
김명신,두산,2022,1.64,0.1470588235294117,79.2,2.4302788844621515,0.7702020202020202,3.62,110.1,3.68,108.5,1.26,0.17
최원준,두산,2022,1.62,0.2666666666666666,165.0,3.045822102425876,0.6848484848484848,3.6,110.5,4.42,88.7,1.33,-0.53
윤명준,두산,2019,1.62,0.217391304347826,68.1,1.990049751243781,0.5873715124816447,2.63,155.8,3.73,110.3,1.22,0.36
박치국,두산,2020,1.46,0.0952380952380952,71.2,1.9354838709677415,0.9269662921348314,2.89,160.4,4.09,113.5,1.38,-0.27
이용찬,두산,2019,1.35,0.2692307692307692,148.1,2.261640798226164,0.6887238352464551,4.07,101.0,4.31,93.9,1.44,0.09
함덕주,두산,2020,1.34,0.4,55.1,2.6066350710900474,0.998185117967332,3.9,118.7,3.07,152.5,1.37,-0.39
곽빈,두산,2021,1.34,0.1904761904761904,98.2,1.213653603034134,0.9775967413441956,4.1,105.1,5.08,85.6,1.59,-0.3
이영하,두산,2018,1.32,0.0869565217391304,122.2,1.6635859519408502,0.7364975450081833,5.28,95.7,5.47,92.1,1.58,-1.25
최원준,두산,2019,1.29,0.1612903225806451,54.1,2.3602484472049685,0.7024029574861368,2.65,154.9,3.29,125.5,1.25,-0.23
김승회,두산,2018,1.21,0.2545454545454545,54.2,1.4718614718614718,0.6273062730627306,3.46,146.2,5.5,91.9,1.41,-0.58
이형범,두산,2019,1.21,0.4328358208955223,61.0,1.6230366492146595,0.5081967213114754,2.66,154.6,4.52,90.5,1.25,1.23
홍건희,두산,2022,1.09,0.4655172413793103,62.0,2.8436018957345968,0.967741935483871,3.48,114.2,3.42,116.0,1.27,0.16
브랜든,두산,2022,1.07,0.4545454545454545,65.0,1.6597510373443982,0.6153846153846154,3.6,110.5,4.26,93.5,1.23,0.65
김강률,두산,2018,1.04,0.2615384615384615,76.0,3.3609958506224062,1.0657894736842106,4.62,109.4,3.93,128.3,1.26,1.51
스탁,두산,2022,1.0,0.3103448275862069,165.0,1.660649819494585,0.8363636363636363,3.55,112.2,4.07,98.7,1.48,-0.98
김승회,두산,2019,1.0,0.1818181818181818,58.2,2.8571428571428568,0.7903780068728522,3.07,133.8,2.93,141.4,1.24,0.3
이현승,두산,2021,0.97,0.1842105263157894,23.1,3.278688524590164,0.8658008658008658,1.93,223.7,2.82,154.5,0.94,0.89
홍건희,두산,2020,0.86,0.18,56.2,2.5373134328358207,0.9074733096085408,4.76,97.2,4.23,109.3,1.47,-0.59
함덕주,두산,2019,0.82,0.3770491803278688,54.2,1.407624633431085,0.8856088560885609,3.46,118.7,4.78,84.8,1.34,1.14
이승진,두산,2021,0.73,0.3191489361702128,48.1,0.9003215434083601,0.5821205821205822,3.91,110.3,4.91,88.8,1.49,0.25
김민규,두산,2020,0.64,0.04,53.1,2.443438914027149,1.0169491525423728,4.89,94.7,3.56,130.7,1.29,0.19
박신지,두산,2018,0.61,0.0,21.0,1.7582417582417582,0.7619047619047619,3.0,168.5,6.21,80.3,1.1,-0.85
권휘,두산,2021,0.59,0.0416666666666666,20.1,1.0638297872340423,0.7462686567164178,2.66,162.4,4.22,105.0,1.48,0.13
김명신,두산,2021,0.57,0.0350877192982456,67.0,3.049645390070922,0.6417910447761194,4.3,100.3,4.06,105.9,1.28,-0.19
박정수,두산,2022,0.49,0.0,19.2,1.978021978021978,0.9375,3.2,124.2,3.69,108.6,1.32,-0.05
채지선,두산,2020,0.46,0.054054054054054,33.0,1.4107883817427385,1.0303030303030305,4.91,94.4,5.22,88.7,1.76,-0.09
윤명준,두산,2020,0.39,0.2142857142857142,40.0,1.6528925619834711,0.5,4.95,93.6,4.76,97.2,1.53,0.42
이승진,두산,2020,0.39,0.1785714285714285,51.1,2.443438914027149,1.0567514677103718,5.61,82.6,3.56,130.7,1.5,-0.66
김명신,두산,2020,0.38,0.0,15.1,2.682926829268293,0.728476821192053,3.52,131.5,6.03,75.4,1.57,0.19
박치국,두산,2019,0.36,0.2786885245901639,52.0,2.4822695035460995,0.6730769230769231,4.5,91.2,4.29,94.6,1.5,-1.07
김정후,두산,2018,0.35,0.0,17.1,0.9917355371900828,0.7017543859649122,3.63,139.1,6.95,72.3,1.39,-0.44
이현승,두산,2018,0.35,0.1538461538461538,30.2,1.4893617021276595,0.695364238410596,4.99,101.3,5.53,91.0,1.73,0.02
박치국,두산,2021,0.34,0.3478260869565217,22.0,1.8018018018018016,0.9090909090909092,4.09,105.4,3.92,109.5,1.46,0.58
장원준,두산,2022,0.32,0.2222222222222222,17.0,0.9859154929577464,0.4117647058823529,3.71,107.4,3.93,104.0,1.77,-0.38
이형범,두산,2022,0.28,0.0,31.0,1.5315315315315317,0.5483870967741935,4.35,91.4,4.11,98.2,1.45,-0.89
이현호,두산,2018,0.27,0.0769230769230769,28.0,1.7557251908396947,0.8214285714285714,6.11,82.8,5.55,90.4,1.79,-0.15
이현승,두산,2020,0.25,0.1774193548387097,42.1,1.990521327014218,0.997624703087886,5.31,87.2,3.82,122.4,1.63,-0.55
홍상삼,두산,2018,0.25,0.0,14.2,1.0743801652892562,0.9154929577464788,4.3,117.7,5.61,90.8,1.71,-0.14
김강률,두산,2022,0.23,0.3846153846153846,24.2,1.851851851851852,0.6198347107438017,4.38,90.9,4.15,96.0,1.46,-0.35
배영수,두산,2019,0.21,0.0,45.1,0.9009009009009008,0.2217294900221729,4.57,89.9,4.9,83.2,1.35,-0.6
박종기,두산,2020,0.19,0.2,26.0,1.4184397163120568,0.7692307692307693,5.54,83.6,5.13,89.9,1.69,0.11
임창민,두산,2022,0.19,0.25,27.1,2.0792079207920797,0.7749077490774907,3.95,100.7,4.66,84.9,1.32,-1.35
윤명준,두산,2021,0.17,0.0222222222222222,45.2,1.2935323383084576,0.5752212389380531,4.73,91.2,4.49,96.7,1.6,-0.44
이현승,두산,2019,0.16,0.2222222222222222,6.0,40.0,0.6666666666666666,3.0,136.8,2.07,202.5,0.67,0.28
유희관,두산,2020,0.15,0.3703703703703703,136.1,1.432225063938619,0.4114621601763409,5.02,92.3,4.91,94.3,1.68,-2.34
권휘,두산,2020,0.13,0.0714285714285714,13.2,1.639344262295082,0.7575757575757576,5.27,87.9,4.8,96.9,1.61,-0.47
최승용,두산,2021,0.11,0.1538461538461538,18.1,1.5841584158415842,0.8839779005524862,3.93,109.8,5.51,77.2,1.64,-0.27
이병헌,두산,2022,0.09,0.0,5.0,0.7042253521126761,1.0,3.6,110.5,6.14,66.7,2.4,-0.06
박웅,두산,2022,0.09,0.0,6.0,0.4225352112676057,0.5,4.5,88.4,5.84,70.1,2.33,0.04
박웅,두산,2021,0.05,0.0,11.2,1.707317073170732,0.625,5.4,79.9,3.93,112.5,1.37,-0.02
강동연,두산,2018,0.04,0.0,11.2,0.9803921568627452,0.4464285714285714,5.4,93.6,6.49,77.2,1.29,-0.28
홍상삼,두산,2019,0.04,0.0,5.2,1.2195121951219514,0.9615384615384616,4.76,86.2,6.58,61.2,1.59,0.02
권휘,두산,2022,0.02,0.1,9.1,0.9803921568627452,0.5494505494505495,5.79,68.8,5.59,71.1,1.39,0.02
최세창,두산,2020,0.02,0.0,3.0,10.0,0.3333333333333333,3.0,154.4,7.22,62.0,1.67,-0.01
한주성,두산,2018,0.01,0.0,4.0,0.9090909090909092,0.25,6.75,74.9,4.83,107.3,2.25,-0.1
문대원,두산,2021,0.0,0.0,1.1,0.4761904761904761,0.9090909090909092,6.75,63.9,16.08,25.8,3.0,0.0
강동연,두산,2019,-0.0,0.0,5.0,30.0,0.6,5.4,76.0,7.4,52.9,1.6,-0.15
이주엽,두산,2020,-0.01,0.0,3.1,0.2816901408450704,0.6451612903225806,8.1,57.2,8.66,54.6,3.0,-0.01
이현호,두산,2019,-0.01,0.125,40.1,1.1518324607329842,0.5486284289276808,5.13,80.0,4.44,92.3,1.74,-0.51
유재유,두산,2018,-0.02,0.0,6.1,1.6129032258064515,0.819672131147541,7.11,71.1,7.15,70.5,2.21,-0.3
박성모,두산,2018,-0.04,0.0,2.0,10.0,0.5,9.0,56.2,10.83,45.2,2.0,-0.22
이현승,두산,2022,-0.05,0.0869565217391304,8.2,2.1951219512195124,1.0975609756097562,6.23,63.9,5.99,64.6,1.96,-0.7
현기형,두산,2018,-0.06,0.0,8.2,0.819672131147541,0.6097560975609757,7.27,69.5,8.1,61.7,1.96,-0.38
장원준,두산,2019,-0.08,0.0,2.0,0.3225806451612903,0.5,9.0,45.6,8.4,49.1,4.0,-0.19
유재유,두산,2021,-0.09,0.0,3.1,0.196078431372549,0.3225806451612903,10.8,39.9,15.03,27.9,2.7,-0.04
김지용,두산,2022,-0.09,0.0,19.1,2.549019607843137,0.6806282722513088,6.05,65.8,6.29,61.3,1.24,-0.53
박치국,두산,2022,-0.1,0.2,11.2,1.3186813186813189,1.0714285714285714,5.4,73.7,4.11,99.9,1.29,0.05
최승용,두산,2022,-0.1,0.1515151515151515,93.1,1.4849187935034802,0.6874328678839957,5.3,75.0,4.53,87.9,1.58,-0.3
남호,두산,2021,-0.11,0.0,2.2,0.6451612903225806,0.9090909090909092,10.13,42.6,5.21,85.1,2.25,-0.15
고봉재,두산,2021,-0.12,0.0,1.1,0.0,0.0,27.0,16.0,13.08,31.3,3.75,0.0
이교훈,두산,2020,-0.13,0.0,4.1,0.7317073170731708,0.7317073170731708,10.38,44.6,7.94,57.6,2.31,-0.05
박신지,두산,2020,-0.14,0.0,3.0,2.727272727272727,1.0,18.0,25.7,2.56,186.1,3.33,-0.0
최지강,두산,2022,-0.16,0.0,1.2,0.9523809523809524,1.6666666666666667,21.6,18.4,4.54,90.4,4.8,-0.06
김강률,두산,2020,-0.16,0.0,28.0,1.3930348258706466,1.0,3.54,131.0,4.59,102.1,2.0,-0.3
김동주,두산,2022,-0.18,0.0,16.2,1.4285714285714286,0.8024691358024691,7.56,52.6,7.3,52.8,1.92,0.06
권혁,두산,2019,-0.21,0.2105263157894736,36.2,2.9577464788732395,0.580110497237569,4.91,83.6,4.06,100.2,1.17,0.02
이교훈,두산,2021,-0.21,0.0,8.1,2.5806451612903225,0.9876543209876544,10.8,39.9,5.97,70.2,1.92,-0.06
문대원,두산,2020,-0.21,0.0,5.2,0.0,0.0,9.53,48.6,9.2,49.1,2.47,-0.12
박정준,두산,2019,-0.21,0.0,1.2,0.0,0.0,32.4,12.7,12.4,33.2,4.8,-0.0
조제영,두산,2020,-0.21,0.0,6.0,0.8450704225352114,1.0,10.5,44.1,7.72,59.7,2.17,-0.4
미란다,두산,2022,-0.21,0.0,7.2,0.4419889502762431,1.1111111111111112,8.22,48.4,8.69,47.2,2.61,-0.28
장민익,두산,2018,-0.22,0.0,2.0,0.9523809523809524,1.0,27.0,18.7,25.83,18.7,3.5,-0.08
박종기,두산,2021,-0.23,0.0,59.2,1.134020618556701,0.5574324324324325,5.73,75.3,4.49,97.3,1.64,-1.66
김민규,두산,2021,-0.23,0.04,56.1,1.387900355871886,0.6951871657754011,6.07,71.0,5.73,74.4,1.63,-0.67
변진수,두산,2018,-0.24,0.0,10.2,3.809523809523809,0.7843137254901962,10.13,49.9,6.46,77.5,1.69,-0.34
장원준,두산,2021,-0.25,0.15625,18.2,0.4419889502762431,0.4395604395604395,6.75,63.9,6.39,68.5,2.04,-0.3
이영하,두산,2021,-0.28,0.125,78.2,0.9281961471103328,0.6777493606138107,6.29,68.5,5.68,75.8,1.75,-1.63
허준혁,두산,2018,-0.28,0.0,1.2,0.3225806451612903,0.8333333333333334,27.0,18.7,8.03,64.1,4.2,-0.3
